# CONVERGE Release Build 2.3.29/  Dec 13, 2017        Run Date:Sat Jan 13 15:08:31 2018
# column       1                2                3                4                5                6                7                8                9               10               11               12               13               14               15               16               17 
#          Crank         Pressure         Max_Pres         Min_Pres        Mean_Temp         Max_Temp         Min_Temp           Volume             Mass          Density    Integrated_HR          HR_Rate              C_p              C_v            Gamma         Kin_Visc         Dyn_Visc
#          (DEG)            (MPa)            (MPa)            (MPa)              (K)              (K)              (K)            (m^3)             (kg)         (kg/m^3)              (J)         (J/time)         (J/kg-K)         (J/kg-K)           (none)          (m^2/s)        (N*s/m^2)
#
 -1.2367574e+002   1.2171670e-001   1.2216705e-001   9.7875809e-002   4.2109571e+002   4.8315824e+002   3.9879473e+002   4.8642447e-004   5.0994353e-004   1.0483509e+000  -1.8959539e-006   0.0000000e+000   1.1026504e+003   8.2693559e+002   1.3334175e+000   2.2666669e-005   2.3758514e-005
 -1.2365943e+002   1.2173245e-001   1.2217891e-001   9.7882892e-002   4.2110951e+002   4.8317702e+002   3.9881052e+002   4.8637158e-004   5.0993727e-004   1.0484520e+000  -1.8959539e-006   1.0891218e-013   1.1026557e+003   8.2694082e+002   1.3334154e+000   2.2664992e-005   2.3759049e-005
 -1.2364311e+002   1.2174821e-001   1.2219253e-001   9.7904087e-002   4.2112332e+002   4.8319646e+002   3.9882646e+002   4.8631865e-004   5.0993100e-004   1.0485532e+000  -1.8959539e-006   0.0000000e+000   1.1026609e+003   8.2694604e+002   1.3334134e+000   2.2663314e-005   2.3759585e-005
 -1.2362678e+002   1.2176399e-001   1.2220781e-001   9.7916654e-002   4.2113714e+002   4.8321659e+002   3.9884222e+002   4.8626569e-004   5.0992473e-004   1.0486546e+000  -1.8959539e-006   0.0000000e+000   1.1026661e+003   8.2695127e+002   1.3334113e+000   2.2661635e-005   2.3760121e-005
 -1.2361043e+002   1.2177978e-001   1.2222419e-001   9.7908559e-002   4.2115097e+002   4.8323742e+002   3.9885771e+002   4.8621269e-004   5.0991845e-004   1.0487559e+000  -1.8959539e-006   0.0000000e+000   1.1026714e+003   8.2695651e+002   1.3334092e+000   2.2659954e-005   2.3760658e-005
 -1.2359408e+002   1.2179559e-001   1.2224186e-001   9.7927949e-002   4.2116481e+002   4.8325893e+002   3.9887317e+002   4.8615964e-004   5.0991218e-004   1.0488575e+000  -1.8959539e-006   0.0000000e+000   1.1026766e+003   8.2696175e+002   1.3334071e+000   2.2658272e-005   2.3761195e-005
 -1.2357772e+002   1.2181143e-001   1.2226072e-001   9.7935544e-002   4.2117868e+002   4.8328118e+002   3.9888880e+002   4.8610651e-004   5.0990590e-004   1.0489592e+000  -1.8959539e-006  -1.0858550e-013   1.1026819e+003   8.2696700e+002   1.3334050e+000   2.2656587e-005   2.3761733e-005
 -1.2356136e+002   1.2182728e-001   1.2228076e-001   9.7932167e-002   4.2119256e+002   4.8330396e+002   3.9890362e+002   4.8605336e-004   5.0989961e-004   1.0490610e+000  -1.8959539e-006   0.0000000e+000   1.1026872e+003   8.2697226e+002   1.3334029e+000   2.2654901e-005   2.3762271e-005
 -1.2354499e+002   1.2184314e-001   1.2230112e-001   9.7950945e-002   4.2120644e+002   4.8332723e+002   3.9890837e+002   4.8600020e-004   5.0989333e-004   1.0491628e+000  -1.8959539e-006  -1.0854192e-013   1.1026925e+003   8.2697751e+002   1.3334008e+000   2.2653215e-005   2.3762810e-005
 -1.2352863e+002   1.2185900e-001   1.2232104e-001   9.7964284e-002   4.2122032e+002   4.8335092e+002   3.9891285e+002   4.8594704e-004   5.0988705e-004   1.0492646e+000  -1.8959539e-006   0.0000000e+000   1.1026977e+003   8.2698277e+002   1.3333987e+000   2.2651528e-005   2.3763349e-005
 -1.2351226e+002   1.2187487e-001   1.2234052e-001   9.7959109e-002   4.2123421e+002   4.8337497e+002   3.9891735e+002   4.8589389e-004   5.0988077e-004   1.0493665e+000  -1.8959539e-006   2.1706159e-013   1.1027030e+003   8.2698803e+002   1.3333966e+000   2.2649842e-005   2.3763888e-005
 -1.2349589e+002   1.2189074e-001   1.2235903e-001   9.7981655e-002   4.2124810e+002   4.8339929e+002   3.9892232e+002   4.8584071e-004   5.0987449e-004   1.0494684e+000  -1.8959539e-006   0.0000000e+000   1.1027083e+003   8.2699329e+002   1.3333945e+000   2.2648154e-005   2.3764427e-005
 -1.2347953e+002   1.2190664e-001   1.2237627e-001   9.7991912e-002   4.2126202e+002   4.8342380e+002   3.9892820e+002   4.8578747e-004   5.0986822e-004   1.0495705e+000  -1.8959539e-006   0.0000000e+000   1.1027136e+003   8.2699856e+002   1.3333924e+000   2.2646465e-005   2.3764966e-005
 -1.2346316e+002   1.2192255e-001   1.2239295e-001   9.7990201e-002   4.2127593e+002   4.8344844e+002   3.9893423e+002   4.8573423e-004   5.0986194e-004   1.0496727e+000  -1.8959539e-006   0.0000000e+000   1.1027188e+003   8.2700383e+002   1.3333903e+000   2.2644775e-005   2.3765506e-005
 -1.2344680e+002   1.2193845e-001   1.2240957e-001   9.8008516e-002   4.2128985e+002   4.8347300e+002   3.9894065e+002   4.8568101e-004   5.0985567e-004   1.0497748e+000  -1.8959539e-006   0.0000000e+000   1.1027241e+003   8.2700910e+002   1.3333881e+000   2.2643086e-005   2.3766046e-005
 -1.2343044e+002   1.2195436e-001   1.2242600e-001   9.8012943e-002   4.2130376e+002   4.8349770e+002   3.9894722e+002   4.8562779e-004   5.0984940e-004   1.0498769e+000  -1.8959539e-006   1.0859049e-013   1.1027294e+003   8.2701437e+002   1.3333860e+000   2.2641396e-005   2.3766586e-005
 -1.2341409e+002   1.2197027e-001   1.2244254e-001   9.8022818e-002   4.2131767e+002   4.8352225e+002   3.9895401e+002   4.8557459e-004   5.0984313e-004   1.0499790e+000  -1.8959539e-006   0.0000000e+000   1.1027347e+003   8.2701964e+002   1.3333839e+000   2.2639707e-005   2.3767126e-005
 -1.2339774e+002   1.2198618e-001   1.2245918e-001   9.8047097e-002   4.2133159e+002   4.8354652e+002   3.9896098e+002   4.8552140e-004   5.0983686e-004   1.0500811e+000  -1.8959539e-006   0.0000000e+000   1.1027400e+003   8.2702491e+002   1.3333818e+000   2.2638018e-005   2.3767666e-005
 -1.2338140e+002   1.2200211e-001   1.2247639e-001   9.8052075e-002   4.2134552e+002   4.8357060e+002   3.9896905e+002   4.8546815e-004   5.0983060e-004   1.0501834e+000  -1.8959539e-006   0.0000000e+000   1.1027453e+003   8.2703019e+002   1.3333797e+000   2.2636327e-005   2.3768206e-005
 -1.2336506e+002   1.2201804e-001   1.2249427e-001   9.8053361e-002   4.2135945e+002   4.8359442e+002   3.9897688e+002   4.8541492e-004   5.0982434e-004   1.0502857e+000  -1.8959539e-006  -1.0874702e-013   1.1027506e+003   8.2703547e+002   1.3333776e+000   2.2634637e-005   2.3768747e-005
 -1.2334873e+002   1.2203397e-001   1.2251270e-001   9.8079739e-002   4.2137337e+002   4.8361806e+002   3.9898347e+002   4.8536173e-004   5.0981809e-004   1.0503879e+000  -1.8959539e-006  -1.0880352e-013   1.1027559e+003   8.2704074e+002   1.3333755e+000   2.2632947e-005   2.3769287e-005
 -1.2333237e+002   1.2204994e-001   1.2252472e-001   9.8086750e-002   4.2138733e+002   4.8364137e+002   3.9898975e+002   4.8530842e-004   5.0981184e-004   1.0504904e+000  -1.8959539e-006   0.0000000e+000   1.1027612e+003   8.2704603e+002   1.3333734e+000   2.2631254e-005   2.3769828e-005
 -1.2331603e+002   1.2206589e-001   1.2254371e-001   9.8096851e-002   4.2140127e+002   4.8366422e+002   3.9899563e+002   4.8525517e-004   5.0980559e-004   1.0505928e+000  -1.8959539e-006  -1.0869065e-013   1.1027665e+003   8.2705132e+002   1.3333713e+000   2.2629562e-005   2.3770369e-005
 -1.2329971e+002   1.2208183e-001   1.2256451e-001   9.8114775e-002   4.2141520e+002   4.8368676e+002   3.9900114e+002   4.8520198e-004   5.0979935e-004   1.0506951e+000  -1.8959539e-006   0.0000000e+000   1.1027718e+003   8.2705660e+002   1.3333692e+000   2.2627872e-005   2.3770910e-005
 -1.2328340e+002   1.2209779e-001   1.2258570e-001   9.8127539e-002   4.2142914e+002   4.8370900e+002   3.9900768e+002   4.8514876e-004   5.0979311e-004   1.0507975e+000  -1.8959539e-006   0.0000000e+000   1.1027770e+003   8.2706188e+002   1.3333670e+000   2.2626180e-005   2.3771451e-005
 -1.2326711e+002   1.2211373e-001   1.2260693e-001   9.8128281e-002   4.2144307e+002   4.8373095e+002   3.9901379e+002   4.8509561e-004   5.0978689e-004   1.0508998e+000  -1.8959539e-006   1.0905076e-013   1.1027823e+003   8.2706716e+002   1.3333649e+000   2.2624490e-005   2.3771991e-005
 -1.2325084e+002   1.2212966e-001   1.2262870e-001   9.8137802e-002   4.2145699e+002   4.8375263e+002   3.9901947e+002   4.8504251e-004   5.0978068e-004   1.0510021e+000  -1.8959539e-006   0.0000000e+000   1.1027876e+003   8.2707244e+002   1.3333628e+000   2.2622802e-005   2.3772531e-005
 -1.2323459e+002   1.2214557e-001   1.2265116e-001   9.8143573e-002   4.2147089e+002   4.8377409e+002   3.9902842e+002   4.8498947e-004   5.0977447e-004   1.0511042e+000  -1.8959539e-006   0.0000000e+000   1.1027929e+003   8.2707771e+002   1.3333607e+000   2.2621116e-005   2.3773071e-005
 -1.2321835e+002   1.2216148e-001   1.2267397e-001   9.8130939e-002   4.2148478e+002   4.8379542e+002   3.9903838e+002   4.8493649e-004   5.0976827e-004   1.0512063e+000  -1.8959539e-006   0.0000000e+000   1.1027982e+003   8.2708297e+002   1.3333586e+000   2.2619432e-005   2.3773610e-005
 -1.2320214e+002   1.2217736e-001   1.2269722e-001   9.8139759e-002   4.2149866e+002   4.8381645e+002   3.9904783e+002   4.8488357e-004   5.0976208e-004   1.0513082e+000  -1.8959539e-006   0.0000000e+000   1.1028035e+003   8.2708824e+002   1.3333565e+000   2.2617749e-005   2.3774148e-005
 -1.2318594e+002   1.2219326e-001   1.2272082e-001   9.8130798e-002   4.2151254e+002   4.8383734e+002   3.9905807e+002   4.8483064e-004   5.0975590e-004   1.0514102e+000  -1.8959539e-006   0.0000000e+000   1.1028088e+003   8.2709350e+002   1.3333544e+000   2.2616065e-005   2.3774687e-005
 -1.2316976e+002   1.2220915e-001   1.2274431e-001   9.8107052e-002   4.2152642e+002   4.8385810e+002   3.9906801e+002   4.8477775e-004   5.0974973e-004   1.0515122e+000  -1.8959539e-006   1.0978392e-013   1.1028140e+003   8.2709876e+002   1.3333523e+000   2.2614383e-005   2.3775225e-005
 -1.2315359e+002   1.2222503e-001   1.2276666e-001   9.8105472e-002   4.2154028e+002   4.8387876e+002   3.9907745e+002   4.8472492e-004   5.0974357e-004   1.0516141e+000  -1.8959539e-006   0.0000000e+000   1.1028193e+003   8.2710402e+002   1.3333502e+000   2.2612703e-005   2.3775763e-005
 -1.2313745e+002   1.2224090e-001   1.2278720e-001   9.8102077e-002   4.2155413e+002   4.8389933e+002   3.9908647e+002   4.8467215e-004   5.0973741e-004   1.0517159e+000  -1.8959539e-006   0.0000000e+000   1.1028246e+003   8.2710927e+002   1.3333481e+000   2.2611023e-005   2.3776300e-005
 -1.2312132e+002   1.2225676e-001   1.2280606e-001   9.8089060e-002   4.2156797e+002   4.8391981e+002   3.9909575e+002   4.8461942e-004   5.0973127e-004   1.0518177e+000  -1.8959539e-006   0.0000000e+000   1.1028298e+003   8.2711452e+002   1.3333460e+000   2.2609346e-005   2.3776837e-005
 -1.2310520e+002   1.2227260e-001   1.2282317e-001   9.8088137e-002   4.2158180e+002   4.8394020e+002   3.9910470e+002   4.8456675e-004   5.0972513e-004   1.0519193e+000  -1.8959539e-006   1.1022465e-013   1.1028351e+003   8.2711976e+002   1.3333439e+000   2.2607670e-005   2.3777374e-005
 -1.2308910e+002   1.2228845e-001   1.2283902e-001   9.8106924e-002   4.2159563e+002   4.8396049e+002   3.9911438e+002   4.8451407e-004   5.0971899e-004   1.0520210e+000  -1.8959539e-006   1.1033221e-013   1.1028404e+003   8.2712501e+002   1.3333418e+000   2.2605993e-005   2.3777911e-005
 -1.2307301e+002   1.2230431e-001   1.2285386e-001   9.8118447e-002   4.2160947e+002   4.8398075e+002   3.9912401e+002   4.8446141e-004   5.0971287e-004   1.0521227e+000  -1.8959539e-006   0.0000000e+000   1.1028456e+003   8.2713026e+002   1.3333397e+000   2.2604317e-005   2.3778447e-005
 -1.2305694e+002   1.2232015e-001   1.2286805e-001   9.8124110e-002   4.2162329e+002   4.8400087e+002   3.9913344e+002   4.8440881e-004   5.0970675e-004   1.0522244e+000  -1.8959539e-006   0.0000000e+000   1.1028509e+003   8.2713550e+002   1.3333376e+000   2.2602642e-005   2.3778984e-005
 -1.2304089e+002   1.2233598e-001   1.2288204e-001   9.8118167e-002   4.2163710e+002   4.8402076e+002   3.9914249e+002   4.8435625e-004   5.0970065e-004   1.0523259e+000  -1.8959539e-006   0.0000000e+000   1.1028561e+003   8.2714074e+002   1.3333355e+000   2.2600969e-005   2.3779520e-005
 -1.2302485e+002   1.2235180e-001   1.2289635e-001   9.8138267e-002   4.2165090e+002   4.8404053e+002   3.9915118e+002   4.8430375e-004   5.0969455e-004   1.0524274e+000  -1.8959539e-006   0.0000000e+000   1.1028614e+003   8.2714598e+002   1.3333334e+000   2.2599297e-005   2.3780055e-005
 -1.2300883e+002   1.2236761e-001   1.2291134e-001   9.8137506e-002   4.2166469e+002   4.8406017e+002   3.9915950e+002   4.8425129e-004   5.0968845e-004   1.0525289e+000  -1.8959539e-006   0.0000000e+000   1.1028666e+003   8.2715121e+002   1.3333313e+000   2.2597627e-005   2.3780590e-005
 -1.2299282e+002   1.2238342e-001   1.2292732e-001   9.8138291e-002   4.2167848e+002   4.8407967e+002   3.9916630e+002   4.8419884e-004   5.0968237e-004   1.0526303e+000  -1.8959539e-006   0.0000000e+000   1.1028719e+003   8.2715645e+002   1.3333292e+000   2.2595956e-005   2.3781125e-005
 -1.2297682e+002   1.2239925e-001   1.2294454e-001   9.8136584e-002   4.2169228e+002   4.8409908e+002   3.9917373e+002   4.8414640e-004   5.0967631e-004   1.0527318e+000  -1.8959539e-006   0.0000000e+000   1.1028771e+003   8.2716168e+002   1.3333271e+000   2.2594285e-005   2.3781661e-005
 -1.2296084e+002   1.2241506e-001   1.2363603e-001   9.8147998e-002   4.2170607e+002   4.8411828e+002   3.9918083e+002   4.8409399e-004   5.0967025e-004   1.0528332e+000  -1.8959539e-006   0.0000000e+000   1.1028824e+003   8.2716692e+002   1.3333250e+000   2.2592615e-005   2.3782196e-005
 -1.2294487e+002   1.2243087e-001   1.2310924e-001   9.8158994e-002   4.2171985e+002   4.8413728e+002   3.9919708e+002   4.8404164e-004   5.0966420e-004   1.0529346e+000  -1.8959539e-006  -1.1124136e-013   1.1028876e+003   8.2717215e+002   1.3333230e+000   2.2590946e-005   2.3782730e-005
 -1.2292892e+002   1.2244666e-001   1.2300329e-001   9.8163735e-002   4.2173362e+002   4.8415606e+002   3.9921263e+002   4.8398932e-004   5.0965816e-004   1.0530360e+000  -1.8959539e-006  -1.1133266e-013   1.1028929e+003   8.2717738e+002   1.3333209e+000   2.2589279e-005   2.3783265e-005
 -1.2291297e+002   1.2246245e-001   1.2302265e-001   9.8157354e-002   4.2174738e+002   4.8417464e+002   3.9922731e+002   4.8393705e-004   5.0965213e-004   1.0531372e+000  -1.8959539e-006   0.0000000e+000   1.1028981e+003   8.2718260e+002   1.3333188e+000   2.2587612e-005   2.3783799e-005
 -1.2289704e+002   1.2247824e-001   1.2304301e-001   9.8169931e-002   4.2176114e+002   4.8419302e+002   3.9925631e+002   4.8388480e-004   5.0964610e-004   1.0532385e+000  -1.8959539e-006   0.0000000e+000   1.1029033e+003   8.2718783e+002   1.3333167e+000   2.2585947e-005   2.3784333e-005
 -1.2288112e+002   1.2249404e-001   1.2323600e-001   9.8169340e-002   4.2177492e+002   4.8421115e+002   3.9928541e+002   4.8383253e-004   5.0964007e-004   1.0533398e+000  -1.8959539e-006   0.0000000e+000   1.1029086e+003   8.2719305e+002   1.3333146e+000   2.2584280e-005   2.3784867e-005
 -1.2286522e+002   1.2250983e-001   1.2336869e-001   9.8167672e-002   4.2178868e+002   4.8422911e+002   3.9931351e+002   4.8378029e-004   5.0963405e-004   1.0534411e+000  -1.8959539e-006   0.0000000e+000   1.1029138e+003   8.2719828e+002   1.3333125e+000   2.2582614e-005   2.3785401e-005
 -1.2284932e+002   1.2252562e-001   1.2342641e-001   9.8191582e-002   4.2180243e+002   4.8424696e+002   3.9934072e+002   4.8372810e-004   5.0962804e-004   1.0535424e+000  -1.8959539e-006  -1.1176862e-013   1.1029190e+003   8.2720350e+002   1.3333104e+000   2.2580950e-005   2.3785934e-005
 -1.2283344e+002   1.2254140e-001   1.2344876e-001   9.8190669e-002   4.2181618e+002   4.8426463e+002   3.9934849e+002   4.8367595e-004   5.0962204e-004   1.0536435e+000  -1.8959539e-006   0.0000000e+000   1.1029243e+003   8.2720872e+002   1.3333083e+000   2.2579286e-005   2.3786468e-005
 -1.2281758e+002   1.2255716e-001   1.2346043e-001   9.8191231e-002   4.2182991e+002   4.8428212e+002   3.9934191e+002   4.8362385e-004   5.0961604e-004   1.0537447e+000  -1.8959539e-006   0.0000000e+000   1.1029295e+003   8.2721394e+002   1.3333062e+000   2.2577624e-005   2.3787001e-005
 -1.2280172e+002   1.2257292e-001   1.2347334e-001   9.8191634e-002   4.2184364e+002   4.8429941e+002   3.9933507e+002   4.8357178e-004   5.0961005e-004   1.0538457e+000  -1.8959539e-006  -1.1204705e-013   1.1029347e+003   8.2721915e+002   1.3333042e+000   2.2575964e-005   2.3787533e-005
 -1.2278588e+002   1.2258870e-001   1.2349070e-001   9.8212390e-002   4.2185738e+002   4.8431653e+002   3.9932957e+002   4.8351969e-004   5.0960407e-004   1.0539469e+000  -1.8959539e-006   0.0000000e+000   1.1029400e+003   8.2722437e+002   1.3333021e+000   2.2574301e-005   2.3788066e-005
 -1.2277006e+002   1.2260446e-001   1.2350779e-001   9.8224878e-002   4.2187111e+002   4.8433349e+002   3.9932388e+002   4.8346764e-004   5.0959808e-004   1.0540480e+000  -1.8959539e-006  -1.1223045e-013   1.1029452e+003   8.2722958e+002   1.3333000e+000   2.2572641e-005   2.3788599e-005
 -1.2275424e+002   1.2262022e-001   1.2352894e-001   9.8216605e-002   4.2188483e+002   4.8435029e+002   3.9931776e+002   4.8341562e-004   5.0959210e-004   1.0541490e+000  -1.8959539e-006   1.1232015e-013   1.1029504e+003   8.2723480e+002   1.3332979e+000   2.2570981e-005   2.3789132e-005
 -1.2273844e+002   1.2263597e-001   1.2355148e-001   9.8233398e-002   4.2189855e+002   4.8436695e+002   3.9930775e+002   4.8336365e-004   5.0958613e-004   1.0542500e+000  -1.8959539e-006   0.0000000e+000   1.1029556e+003   8.2724000e+002   1.3332958e+000   2.2569322e-005   2.3789664e-005
 -1.2272265e+002   1.2265172e-001   1.2357274e-001   9.8232900e-002   4.2191225e+002   4.8438348e+002   3.9929761e+002   4.8331171e-004   5.0958016e-004   1.0543509e+000  -1.8959539e-006   0.0000000e+000   1.1029609e+003   8.2724521e+002   1.3332937e+000   2.2567665e-005   2.3790196e-005
 -1.2270687e+002   1.2266745e-001   1.2358525e-001   9.8234701e-002   4.2192595e+002   4.8439985e+002   3.9928738e+002   4.8325981e-004   5.0957419e-004   1.0544518e+000  -1.8959539e-006   0.0000000e+000   1.1029661e+003   8.2725041e+002   1.3332917e+000   2.2566009e-005   2.3790727e-005
 -1.2269110e+002   1.2268320e-001   1.2359807e-001   9.8257493e-002   4.2193966e+002   4.8441615e+002   3.9927800e+002   4.8320791e-004   5.0956824e-004   1.0545528e+000  -1.8959539e-006   0.0000000e+000   1.1029713e+003   8.2725562e+002   1.3332896e+000   2.2564352e-005   2.3791259e-005
 -1.2267535e+002   1.2269894e-001   1.2360993e-001   9.8225522e-002   4.2195336e+002   4.8443235e+002   3.9926905e+002   4.8315601e-004   5.0956229e-004   1.0546537e+000  -1.8959539e-006   0.0000000e+000   1.1029765e+003   8.2726082e+002   1.3332875e+000   2.2562695e-005   2.3791791e-005
 -1.2265960e+002   1.2271469e-001   1.2361762e-001   9.8194419e-002   4.2196706e+002   4.8444845e+002   3.9925961e+002   4.8310415e-004   5.0955635e-004   1.0547547e+000  -1.8959539e-006  -1.1283087e-013   1.1029817e+003   8.2726603e+002   1.3332854e+000   2.2561039e-005   2.3792322e-005
 -1.2264387e+002   1.2273042e-001   1.2362709e-001   9.8190839e-002   4.2198075e+002   4.8446444e+002   3.9924967e+002   4.8305232e-004   5.0955041e-004   1.0548555e+000  -1.8959539e-006   0.0000000e+000   1.1029869e+003   8.2727123e+002   1.3332833e+000   2.2559384e-005   2.3792853e-005
 -1.2262815e+002   1.2274615e-001   1.2363717e-001   9.8198562e-002   4.2199444e+002   4.8448033e+002   3.9923925e+002   4.8300053e-004   5.0954448e-004   1.0549563e+000  -1.8959539e-006   0.0000000e+000   1.1029922e+003   8.2727642e+002   1.3332813e+000   2.2557730e-005   2.3793384e-005
 -1.2261244e+002   1.2276187e-001   1.2364852e-001   9.8206114e-002   4.2200812e+002   4.8449612e+002   3.9920882e+002   4.8294878e-004   5.0953855e-004   1.0550571e+000  -1.8959539e-006  -1.1307290e-013   1.1029974e+003   8.2728162e+002   1.3332792e+000   2.2556078e-005   2.3793915e-005
 -1.2259674e+002   1.2277759e-001   1.2365445e-001   9.8228118e-002   4.2202179e+002   4.8451178e+002   3.9918951e+002   4.8289705e-004   5.0953263e-004   1.0551579e+000  -1.8959539e-006   0.0000000e+000   1.1030026e+003   8.2728681e+002   1.3332771e+000   2.2554426e-005   2.3794446e-005
 -1.2258105e+002   1.2279332e-001   1.2366370e-001   9.8244306e-002   4.2203548e+002   4.8452733e+002   3.9917917e+002   4.8284530e-004   5.0952671e-004   1.0552587e+000  -1.8959539e-006   0.0000000e+000   1.1030078e+003   8.2729201e+002   1.3332750e+000   2.2552772e-005   2.3794977e-005
